department,promotion_name,media_type,sales_district,store_type,yearly_income,member_card,occupation,video_store,store_cost,unit_sales,SRP,net_weight,cost,store_sqft,promotion_period
11,34,8,16,0,5,0,4,0,3.4572,3,2.68,5.38,6731,33858.0,3
14,34,8,16,0,5,0,4,0,3.6396,3,3.37,17.8,6731,33858.0,3
14,34,8,16,0,5,0,4,0,2.3184,3,1.61,11.6,6731,33858.0,3
2,34,8,16,0,5,0,4,0,1.9152,4,1.33,19.8,6731,33858.0,3
5,34,8,16,0,6,0,3,0,3.6652,2,3.74,6.72,6731,33858.0,3
17,34,8,16,0,6,0,3,0,1.7408,2,2.56,8.5,6731,33858.0,3
5,34,8,16,0,6,0,3,0,1.1376,3,0.79,7.64,6731,33858.0,3
19,34,8,16,0,6,0,3,0,2.184,3,1.82,8.15,6731,33858.0,3
3,34,8,16,0,4,0,3,0,3.6,5,1.8,7.03,6731,33858.0,3
2,34,8,16,0,4,0,3,0,4.1088,4,2.14,13.8,6731,33858.0,3
14,34,8,16,0,4,0,3,0,2.2572,3,2.28,8.63,6731,33858.0,3
2,34,8,16,0,4,0,3,0,1.715,2,2.45,9.0,6731,33858.0,3
19,34,8,16,0,4,0,3,0,4.0032,3,2.78,12.6,6731,33858.0,3
12,34,8,16,0,4,0,3,0,1.6128,3,1.68,3.05,6731,33858.0,3
5,34,8,16,0,4,0,3,0,1.8904,2,2.78,19.2,6731,33858.0,3
17,34,8,16,0,4,0,2,0,2.5944,3,1.84,6.05,6731,33858.0,3
19,34,8,16,0,4,0,2,0,2.3144,2,2.63,15.1,6731,33858.0,3
0,34,8,16,0,4,0,2,0,4.26,3,2.84,17.3,6731,33858.0,3
14,34,8,16,0,4,0,2,0,2.0672,2,2.72,13.1,6731,33858.0,3
3,34,8,16,0,4,0,2,0,3.6309,3,2.47,16.6,6731,33858.0,3
18,34,8,16,0,4,0,2,0,1.944,3,1.62,6.97,6731,33858.0,3
3,34,8,16,0,4,0,2,0,0.624,3,0.65,15.0,6731,33858.0,3
17,34,8,16,0,4,0,2,0,2.2764,2,2.71,11.8,6731,33858.0,3
19,34,8,16,0,4,0,2,0,0.468,2,0.6,14.8,6731,33858.0,3
13,34,8,16,0,4,0,2,0,1.7114,2,1.99,10.5,6731,33858.0,3
9,34,8,16,0,4,0,2,0,3.381,3,2.3,8.43,6731,33858.0,3
17,34,8,16,0,0,2,4,0,1.2152,2,1.96,4.61,6731,33858.0,3
9,34,8,16,0,0,2,4,0,2.5004,2,2.66,5.03,6731,33858.0,3
19,34,8,16,0,0,2,4,0,1.7952,4,1.32,12.1,6731,33858.0,3
17,34,8,16,0,1,0,3,0,1.2348,2,1.26,6.09,6731,33858.0,3
17,34,8,16,0,1,0,3,0,3.9942,3,3.17,18.1,6731,33858.0,3
16,34,8,16,0,1,0,3,0,7.22,4,3.61,13.6,6731,33858.0,3
17,34,8,16,0,1,0,3,0,7.2768,4,3.79,11.8,6731,33858.0,3
14,34,8,16,0,1,0,3,0,2.3226,3,1.58,18.1,6731,33858.0,3
9,34,8,16,0,1,0,3,0,1.0692,3,0.81,4.32,6731,33858.0,3
17,34,8,16,0,1,0,3,0,1.45,2,1.45,11.3,6731,33858.0,3
12,34,8,16,0,1,0,3,0,2.97,3,2.2,14.6,6731,33858.0,3
7,34,8,16,0,1,0,3,0,2.277,3,2.3,19.5,6731,33858.0,3
17,34,8,16,0,1,0,3,0,2.6928,4,1.87,13.6,6731,33858.0,3
2,34,8,16,0,1,0,3,0,2.3168,4,1.81,5.63,6731,33858.0,3
17,34,8,16,0,1,0,3,0,5.39,4,3.85,4.82,6731,33858.0,3
5,34,8,16,0,0,2,4,0,1.3824,3,1.28,8.47,6731,33858.0,3
5,34,8,16,0,0,2,4,0,4.288,4,2.68,5.44,6731,33858.0,3
19,34,8,16,0,0,2,4,0,1.6058,2,2.59,7.51,6731,33858.0,3
2,34,8,16,0,4,0,4,0,2.7798,2,3.39,5.71,6731,33858.0,3
13,34,8,16,0,4,0,4,0,0.4929,3,0.53,12.5,6731,33858.0,3
17,34,8,16,0,4,0,4,0,1.2768,3,1.33,16.5,6731,33858.0,3
1,34,8,16,0,4,0,4,0,2.4864,2,3.36,5.55,6731,33858.0,3
14,34,8,16,0,4,0,4,0,1.0032,2,1.52,8.0,6731,33858.0,3
5,34,8,16,0,6,0,1,0,1.6065,3,1.53,16.2,6731,33858.0,3
9,34,8,16,0,6,0,1,0,1.517,2,1.85,9.89,6731,33858.0,3
5,34,8,16,0,6,0,1,0,1.29,2,1.5,15.2,6731,33858.0,3
17,34,8,16,0,6,0,1,0,5.9596,4,3.17,5.65,6731,33858.0,3
17,34,8,16,0,6,0,1,0,1.6344,2,2.27,10.1,6731,33858.0,3
12,34,8,16,0,6,0,1,0,3.5232,3,3.67,5.86,6731,33858.0,3
12,34,8,16,0,6,0,1,0,5.2875,5,2.35,10.0,6731,33858.0,3
19,34,8,16,0,5,1,2,0,1.8048,2,1.88,15.1,6731,33858.0,3
19,34,8,16,0,5,1,2,0,2.816,2,3.2,16.8,6731,33858.0,3
5,34,8,16,0,5,1,2,0,6.1664,4,3.28,14.2,6731,33858.0,3
3,34,8,16,0,5,1,2,0,0.549,3,0.61,13.1,6731,33858.0,3
1,34,8,16,0,0,2,4,0,3.8661,3,2.63,8.1,6731,33858.0,3
10,34,8,16,0,0,2,4,0,2.4696,2,2.94,8.5,6731,33858.0,3
1,34,8,16,0,0,2,4,0,2.5604,2,3.46,12.6,6731,33858.0,3
19,34,8,16,0,0,2,4,0,3.9546,3,3.38,10.6,6731,33858.0,3
10,34,8,16,0,0,2,4,0,1.1856,2,1.56,9.3,6731,33858.0,3
14,34,8,16,0,0,2,4,0,3.9976,4,2.63,11.6,6731,33858.0,3
19,34,8,16,0,0,2,4,0,3.456,4,2.7,14.2,6731,33858.0,3
16,34,8,16,0,0,2,4,0,2.0787,3,1.69,12.1,6731,33858.0,3
19,34,8,16,0,0,2,4,0,2.7063,3,2.91,20.5,6731,33858.0,3
5,34,8,16,0,0,2,4,0,4.2699,3,3.31,9.5,6731,33858.0,3
2,34,8,16,0,0,2,4,0,0.738,2,0.9,14.3,6731,33858.0,3
3,34,8,16,0,0,2,4,0,2.3712,3,2.47,16.7,6731,33858.0,3
3,34,8,16,0,0,2,2,0,1.603,2,2.29,7.52,6731,33858.0,3
21,34,8,16,0,0,2,2,0,1.2558,2,1.61,14.0,6731,33858.0,3
9,34,8,16,0,0,2,2,0,2.241,3,1.66,18.6,6731,33858.0,3
2,34,8,16,0,0,2,2,0,2.4336,2,3.12,8.39,6731,33858.0,3
21,34,8,16,0,0,2,2,0,4.3264,4,3.38,14.5,6731,33858.0,3
13,34,8,16,0,0,2,2,0,3.626,4,1.85,4.11,6731,33858.0,3
14,34,8,16,0,0,2,2,0,2.574,4,1.43,7.19,6731,33858.0,3
0,34,8,16,0,0,2,2,0,3.0492,3,2.31,4.38,6731,33858.0,3
12,34,8,16,0,6,1,1,0,2.5857,3,2.21,17.5,6731,33858.0,3
12,34,8,16,0,6,1,1,0,0.6188,2,0.91,7.9,6731,33858.0,3
13,34,8,16,0,6,1,1,0,3.4086,3,2.47,4.4,6731,33858.0,3
2,34,8,16,0,6,1,1,0,0.603,2,0.67,19.0,6731,33858.0,3
19,34,8,16,0,6,1,1,0,2.6796,2,3.19,19.2,6731,33858.0,3
14,34,8,16,0,6,1,1,0,2.6016,3,2.71,15.0,6731,33858.0,3
17,34,8,16,0,6,1,1,0,5.076,4,2.82,7.75,6731,33858.0,3
19,34,8,16,0,6,1,1,0,1.7127,3,1.73,6.57,6731,33858.0,3
14,34,8,16,0,0,2,4,0,5.605,5,2.95,18.2,6731,33858.0,3
17,34,8,16,0,0,2,4,0,2.7993,3,2.17,14.6,6731,33858.0,3
17,34,8,16,0,0,2,4,0,2.4753,3,2.23,17.7,6731,33858.0,3
0,34,8,16,0,0,2,4,0,4.0131,3,3.43,7.4,6731,33858.0,3
19,34,8,16,0,0,2,4,0,3.3699,3,2.39,13.5,6731,33858.0,3
14,34,8,16,0,4,0,2,0,4.9248,4,3.24,7.42,6731,33858.0,3
16,34,8,16,0,4,0,2,0,1.2126,3,0.86,18.1,6731,33858.0,3
1,34,8,16,0,4,0,2,0,1.9635,3,1.87,10.0,6731,33858.0,3
17,34,8,16,0,4,0,2,0,0.854,4,0.61,7.32,6731,33858.0,3
19,34,8,16,0,4,0,2,0,2.178,3,1.65,6.31,6731,33858.0,3
3,34,8,16,0,4,0,2,0,3.4632,3,2.96,7.43,6731,33858.0,3
12,34,8,16,0,4,0,2,0,3.2544,3,3.39,17.7,6731,33858.0,3
5,34,8,16,0,5,0,3,0,1.4472,3,1.34,12.8,6731,33858.0,3
13,34,8,16,0,5,0,3,0,6.36,4,3.18,17.5,6731,33858.0,3
17,34,8,16,0,5,0,3,0,2.715,3,1.81,17.8,6731,33858.0,3
12,34,8,16,0,5,0,3,0,2.6352,3,1.83,6.43,6731,33858.0,3
5,34,8,16,0,5,0,1,0,1.072,2,1.34,12.8,6731,33858.0,3
10,34,8,16,0,5,0,1,0,1.0476,3,0.97,6.82,6731,33858.0,3
13,34,8,16,0,4,1,2,0,0.7884,3,0.73,9.89,6731,33858.0,3
12,34,8,16,0,2,0,3,0,3.9627,3,3.57,6.5,6731,33858.0,3
12,34,8,16,0,2,0,3,0,2.9696,4,2.32,13.0,6731,33858.0,3
14,34,8,16,0,2,0,3,0,5.4096,4,2.76,18.5,6731,33858.0,3
19,34,8,16,0,2,0,3,0,5.8712,4,3.58,12.3,6731,33858.0,3
1,34,8,16,0,0,2,2,0,0.3816,2,0.53,6.15,6731,33858.0,3
10,34,8,16,0,0,2,2,0,2.1828,3,2.14,5.39,6731,33858.0,3
2,34,8,16,0,0,2,2,0,3.2032,4,1.82,20.1,6731,33858.0,3
19,34,8,16,0,0,2,2,0,2.2932,3,1.82,20.7,6731,33858.0,3
12,34,8,16,0,0,2,2,0,1.4553,3,1.47,15.2,6731,33858.0,3
19,34,8,16,0,0,2,2,0,2.4912,4,1.73,6.23,6731,33858.0,3
14,34,8,16,0,5,0,3,0,4.773,3,3.7,18.7,6731,33858.0,3
9,34,8,16,0,5,0,3,0,3.9375,3,3.75,16.2,6731,33858.0,3
7,34,8,16,0,5,0,3,0,3.136,4,1.6,15.3,6731,33858.0,3
6,34,8,16,0,5,0,3,0,1.0764,2,1.38,15.7,6731,33858.0,3
5,34,8,16,0,5,0,3,0,2.256,3,1.6,6.5,6731,33858.0,3
19,34,8,16,0,5,0,3,0,4.338,4,2.41,8.78,6731,33858.0,3
20,34,8,16,0,5,0,3,0,2.862,4,1.59,19.7,6731,33858.0,3
17,34,8,16,0,5,0,3,0,0.744,4,0.62,14.6,6731,33858.0,3
13,34,8,16,0,5,2,3,0,0.6327,3,0.57,10.6,6731,33858.0,3
12,34,8,16,0,5,2,3,0,3.6672,4,1.91,4.98,6731,33858.0,3
3,34,8,16,0,5,2,3,0,2.4192,4,1.44,14.2,6731,33858.0,3
5,34,8,16,0,4,0,4,0,1.0296,2,1.43,14.8,6731,33858.0,3
5,34,8,16,0,4,0,4,0,0.7296,4,0.57,14.8,6731,33858.0,3
1,34,8,16,0,4,0,4,0,2.223,3,1.95,7.1,6731,33858.0,3
2,34,8,16,0,5,0,3,0,2.625,3,2.5,5.63,6731,33858.0,3
9,34,8,16,0,5,0,3,0,5.85,4,3.75,16.2,6731,33858.0,3
3,34,8,16,0,5,0,3,0,2.176,2,3.4,8.39,6731,33858.0,3
1,34,8,16,0,4,0,2,0,3.9524,4,2.41,9.5,6731,33858.0,3
12,34,8,16,0,4,0,2,0,0.5476,2,0.74,14.5,6731,33858.0,3
12,34,8,16,0,4,0,2,0,5.2072,4,2.83,18.2,6731,33858.0,3
12,34,8,16,0,4,0,2,0,2.1504,4,1.12,19.5,6731,33858.0,3
3,34,8,16,0,4,0,2,0,1.548,3,1.29,4.73,6731,33858.0,3
10,34,8,16,0,4,0,2,0,2.035,2,2.75,11.1,6731,33858.0,3
18,34,8,16,0,4,0,2,0,2.664,2,3.6,20.2,6731,33858.0,3
14,34,8,16,0,0,2,4,0,4.192,4,2.62,5.63,6731,33858.0,3
5,34,8,16,0,0,2,4,0,2.304,4,1.6,6.5,6731,33858.0,3
5,34,8,16,0,0,2,4,0,2.7636,2,2.82,19.2,6731,33858.0,3
14,34,8,16,0,0,2,4,0,5.168,5,2.72,19.2,6731,33858.0,3
17,34,8,16,0,0,2,4,0,1.2096,2,1.26,6.09,6731,33858.0,3
19,34,8,16,0,7,0,3,0,0.98,2,1.4,6.86,6731,33858.0,3
19,34,8,16,0,7,0,3,0,1.368,3,1.2,12.0,6731,33858.0,3
21,34,8,16,0,7,0,3,0,5.9488,4,3.38,14.5,6731,33858.0,3
5,34,8,16,0,7,0,3,0,6.6048,4,3.44,7.42,6731,33858.0,3
14,34,8,16,0,5,0,3,0,1.45,2,1.45,15.8,6731,33858.0,3
9,34,8,16,0,5,0,3,0,3.528,4,1.8,9.19,6731,33858.0,3
17,34,8,16,0,5,0,3,0,3.5409,3,3.19,7.1,6731,33858.0,3
19,34,8,16,0,5,0,3,0,2.3562,3,2.31,5.03,6731,33858.0,3
17,34,8,16,0,4,1,2,0,3.6064,4,1.96,6.17,6731,33858.0,3
10,34,8,16,0,4,1,2,0,2.4696,2,2.94,8.5,6731,33858.0,3
12,34,8,16,0,4,1,2,0,1.3113,3,0.93,8.92,6731,33858.0,3
19,34,8,16,0,4,1,2,0,5.1136,4,3.76,6.4,6731,33858.0,3
3,34,8,16,0,4,1,2,0,4.2032,4,2.84,12.5,6731,33858.0,3
2,34,8,16,0,4,1,2,0,3.9072,4,2.22,7.23,6731,33858.0,3
3,34,8,16,0,4,1,2,0,6.0144,4,3.58,10.3,6731,33858.0,3
14,34,8,16,0,5,0,3,0,3.7485,3,2.55,5.32,6731,33858.0,3
8,34,8,16,0,5,0,3,0,1.9008,3,1.76,10.3,6731,33858.0,3
2,34,8,16,0,5,0,3,0,2.1294,3,1.82,20.1,6731,33858.0,3
10,34,8,16,0,5,0,3,0,2.3154,3,2.27,5.26,6731,33858.0,3
19,34,8,16,0,5,0,3,0,4.428,4,2.7,14.2,6731,33858.0,3
3,34,8,16,0,5,0,3,0,2.442,3,1.85,7.26,6731,33858.0,3
9,34,8,16,0,2,3,1,0,1.225,2,1.25,6.02,6731,33858.0,3
2,34,8,16,0,2,3,1,0,2.2374,2,3.39,5.71,6731,33858.0,3
14,34,8,16,0,2,3,1,0,3.2643,3,3.51,20.6,6731,33858.0,3
17,34,8,16,0,2,3,1,0,1.8528,3,1.93,6.02,6731,33858.0,3
10,34,8,16,0,2,3,1,0,0.4736,2,0.64,5.78,6731,33858.0,3
21,34,8,16,0,2,3,1,0,1.476,2,1.8,11.1,6731,33858.0,3
17,34,8,16,0,2,3,1,0,1.106,2,1.58,6.78,6731,33858.0,3
11,34,8,16,0,2,3,1,0,4.512,4,2.35,17.2,6731,33858.0,3
14,34,8,16,0,0,1,4,0,2.907,3,2.55,5.32,6731,33858.0,3
13,34,8,16,0,0,1,4,0,4.5816,4,2.49,4.48,6731,33858.0,3
9,34,8,16,0,0,1,4,0,0.564,2,0.94,5.42,6731,33858.0,3
2,34,8,16,0,0,1,4,0,1.7466,3,1.42,7.25,6731,33858.0,3
13,34,8,16,0,0,1,4,0,2.592,3,1.8,8.5,6731,33858.0,3
19,34,8,16,0,0,2,3,0,1.8696,3,1.64,6.05,6731,33858.0,3
5,34,8,16,0,0,2,3,0,4.56,4,2.85,7.1,6731,33858.0,3
12,14,1,4,3,0,2,4,0,0.4592,1,1.12,19.5,6127,24597.0,4
10,14,1,4,3,0,2,4,0,0.6888,1,1.68,10.1,6127,24597.0,4
17,14,1,4,3,0,2,4,0,0.4818,2,0.73,16.7,6127,24597.0,4
17,14,1,4,3,0,2,4,0,0.5577,1,1.43,20.8,6127,24597.0,4
5,14,1,4,3,0,2,4,0,1.4432,2,1.76,5.42,6127,24597.0,4
1,14,1,4,3,0,2,4,0,0.6975,1,1.55,8.6,6127,24597.0,4
14,14,1,4,3,0,2,4,0,2.4288,2,2.53,7.5,6127,24597.0,4
14,14,1,4,3,0,2,4,0,0.5698,1,1.54,18.7,6127,24597.0,4
3,14,1,4,3,5,0,3,0,1.24,2,1.24,18.7,6127,24597.0,4
9,14,1,4,3,5,0,3,0,3.1734,2,3.69,13.3,6127,24597.0,4
14,14,1,4,3,5,0,3,0,1.038,1,3.46,15.5,6127,24597.0,4
20,14,1,4,3,5,0,3,0,1.0494,2,1.59,19.7,6127,24597.0,4
17,14,1,4,3,5,0,3,0,1.9312,2,2.84,10.6,6127,24597.0,4
1,14,1,4,3,5,0,3,0,1.4651,1,2.99,11.5,6127,24597.0,4
17,14,1,4,3,5,0,3,0,0.6705,1,1.49,8.8,6127,24597.0,4
17,14,1,4,3,5,0,0,0,0.5633,1,1.31,13.6,6127,24597.0,4
13,14,1,4,3,5,0,0,0,0.504,1,1.4,16.0,6127,24597.0,4
19,14,1,4,3,0,2,2,0,1.8176,2,2.84,6.92,6127,24597.0,4
14,14,1,4,3,0,2,2,0,1.242,1,2.76,18.5,6127,24597.0,4
14,14,1,4,3,0,2,2,0,1.6802,2,2.71,15.0,6127,24597.0,4
12,14,1,4,3,0,2,2,0,0.4864,1,1.52,7.89,6127,24597.0,4
5,14,1,4,3,0,2,2,0,1.26,2,1.8,11.0,6127,24597.0,4
21,14,1,4,3,0,2,2,0,0.888,2,1.2,9.5,6127,24597.0,4
2,14,1,4,3,0,2,2,0,0.5792,1,1.81,5.63,6127,24597.0,4
12,14,1,4,3,6,0,1,0,0.7392,2,1.12,19.5,6127,24597.0,4
17,14,1,4,3,6,0,1,0,2.216,2,2.77,16.5,6127,24597.0,4
2,14,1,4,3,6,0,1,0,1.032,1,2.58,11.6,6127,24597.0,4
14,14,1,4,3,6,0,1,0,1.2098,1,2.63,5.78,6127,24597.0,4
12,14,1,4,3,6,0,1,0,1.5132,1,3.88,17.0,6127,24597.0,4
0,14,1,4,3,6,0,1,0,1.368,1,3.8,6.89,6127,24597.0,4
9,14,1,4,3,6,0,1,0,2.66,2,3.5,12.6,6127,24597.0,4
13,44,6,16,0,0,2,4,0,5.3214,3,3.62,16.2,5983,33858.0,4
12,44,6,16,0,0,2,4,0,2.907,3,3.23,8.0,5983,33858.0,4
13,44,6,16,0,0,2,4,0,4.418,4,2.35,9.3,5983,33858.0,4
1,44,6,16,0,0,2,4,0,1.47,2,1.5,4.94,5983,33858.0,4
9,44,6,16,0,0,2,4,0,0.636,3,0.53,11.6,5983,33858.0,4
9,44,6,16,0,0,2,4,0,1.5255,3,1.13,12.1,5983,33858.0,4
3,44,6,16,0,4,0,1,0,5.302,5,2.41,12.1,5983,33858.0,4
19,44,6,16,0,4,0,1,0,4.5276,4,2.31,7.02,5983,33858.0,4
19,44,6,16,0,4,0,1,0,3.1005,3,2.65,8.0,5983,33858.0,4
14,44,6,16,0,4,0,1,0,4.97,5,2.84,18.5,5983,33858.0,4
9,44,6,16,0,4,0,1,0,6.58,4,3.29,6.85,5983,33858.0,4
19,44,6,16,0,4,0,1,0,3.0732,4,1.97,18.0,5983,33858.0,4
18,44,6,16,0,4,0,1,0,0.4836,3,0.52,16.7,5983,33858.0,4
17,44,6,16,0,4,0,1,0,1.68,3,1.6,10.6,5983,33858.0,4
5,44,6,16,0,0,2,3,0,2.7146,2,2.77,19.7,5983,33858.0,4
10,44,6,16,0,0,2,3,0,0.729,3,0.54,12.6,5983,33858.0,4
3,44,6,16,0,0,2,3,0,4.1588,4,2.81,5.23,5983,33858.0,4
12,44,6,16,0,0,2,3,0,0.904,2,1.13,7.35,5983,33858.0,4
16,44,6,16,0,6,0,3,0,1.628,2,1.85,10.6,5983,33858.0,4
13,44,6,16,0,6,0,3,0,1.4949,3,1.51,10.0,5983,33858.0,4
5,44,6,16,0,0,2,4,0,1.3158,2,1.53,16.2,5983,33858.0,4
17,44,6,16,0,0,2,4,0,3.1416,4,1.87,15.2,5983,33858.0,4
19,44,6,16,0,0,2,4,0,3.552,3,3.2,16.8,5983,33858.0,4
4,44,6,16,0,0,2,4,0,2.914,4,2.35,19.2,5983,33858.0,4
12,44,6,16,0,0,2,4,0,1.0944,4,0.57,14.8,5983,33858.0,4
10,44,6,16,0,0,2,4,0,2.3067,3,2.33,4.86,5983,33858.0,4
17,44,6,16,0,0,2,4,0,1.7352,2,2.41,5.05,5983,33858.0,4
5,44,6,16,0,0,2,4,0,3.5619,3,3.83,18.2,5983,33858.0,4
12,44,6,16,0,0,2,4,0,5.8016,4,2.96,11.6,5983,33858.0,4
19,44,6,16,0,0,2,4,0,2.4768,2,3.87,18.7,5983,33858.0,4
5,44,6,16,0,4,0,4,0,2.16,3,2.4,18.5,5983,33858.0,4
17,44,6,16,0,4,0,4,0,1.557,2,1.73,16.7,5983,33858.0,4
19,44,6,16,0,4,0,4,0,2.4436,2,2.98,7.8,5983,33858.0,4
19,44,6,16,0,4,0,4,0,3.6864,2,3.84,17.7,5983,33858.0,4
13,44,6,16,0,4,0,2,0,2.2458,3,1.97,10.5,5983,33858.0,4
3,44,6,16,0,4,0,2,0,2.7864,3,2.16,8.17,5983,33858.0,4
11,44,6,16,0,4,0,2,0,1.0218,2,1.31,7.21,5983,33858.0,4
13,44,6,16,0,4,0,3,0,3.7536,4,2.76,15.2,5983,33858.0,4
19,44,6,16,0,1,0,3,0,5.504,4,3.2,16.8,5983,33858.0,4
14,44,6,16,0,1,0,3,0,2.583,2,3.69,8.3,5983,33858.0,4
17,44,6,16,0,1,0,3,0,1.314,4,0.73,13.2,5983,33858.0,4
2,44,6,16,0,1,0,3,0,3.2016,3,2.32,17.2,5983,33858.0,4
12,44,6,16,0,1,0,3,0,2.583,3,2.1,8.5,5983,33858.0,4
14,44,6,16,0,1,0,3,0,3.6208,4,2.92,18.3,5983,33858.0,4
2,44,6,16,0,4,0,4,0,3.0,3,2.5,5.63,5983,33858.0,4
17,44,6,16,0,4,0,4,0,2.0448,3,2.13,8.1,5983,33858.0,4
16,44,6,16,0,4,0,4,0,3.698,4,2.15,6.39,5983,33858.0,4
10,44,6,16,0,4,0,4,0,1.2168,2,1.56,9.3,5983,33858.0,4
9,44,6,16,0,7,0,3,0,3.4224,4,2.76,10.8,5983,33858.0,4
19,44,6,16,0,7,0,3,0,0.408,2,0.6,17.8,5983,33858.0,4
5,44,6,16,0,6,0,3,0,2.7008,4,2.11,16.6,5983,33858.0,4
9,44,6,16,0,6,0,3,0,3.096,4,1.72,4.75,5983,33858.0,4
7,44,6,16,0,6,0,3,0,4.232,4,2.3,19.5,5983,33858.0,4
12,44,6,16,0,4,0,2,0,3.1584,3,2.24,16.6,5983,33858.0,4
5,44,6,16,0,4,0,2,0,1.0788,2,1.74,8.89,5983,33858.0,4
14,44,6,16,0,4,0,2,0,2.133,3,1.58,18.1,5983,33858.0,4
12,44,6,16,0,4,0,2,0,2.9184,4,1.52,7.89,5983,33858.0,4
11,44,6,16,0,4,0,2,0,1.4148,3,1.31,7.21,5983,33858.0,4
11,44,6,16,0,7,1,3,0,7.0805,5,2.89,19.2,5983,33858.0,4
1,44,6,16,0,7,1,3,0,4.6512,4,3.42,4.03,5983,33858.0,4
14,44,6,16,0,7,1,3,0,1.116,5,0.72,18.8,5983,33858.0,4
9,44,6,16,0,4,0,1,0,1.632,4,0.85,12.8,5983,33858.0,4
10,44,6,16,0,4,0,1,0,1.5198,3,1.49,10.3,5983,33858.0,4
12,44,6,16,0,4,0,1,0,4.6452,3,3.16,11.1,5983,33858.0,4
7,44,6,16,0,4,0,1,0,1.089,2,1.21,15.8,5983,33858.0,4
11,44,6,16,0,4,0,1,0,1.38,4,0.75,6.93,5983,33858.0,4
20,44,6,16,0,4,1,3,0,1.0989,3,1.11,9.69,5983,33858.0,4
17,44,6,16,0,4,1,3,0,3.3852,4,2.17,14.6,5983,33858.0,4
19,44,6,16,0,4,1,3,0,2.8251,3,2.19,15.7,5983,33858.0,4
8,44,6,16,0,4,1,3,0,3.402,2,3.78,16.2,5983,33858.0,4
3,44,6,16,0,4,1,3,0,2.688,4,1.6,7.57,5983,33858.0,4
0,44,6,16,0,4,1,3,0,1.3494,2,1.73,7.26,5983,33858.0,4
13,44,6,16,0,4,1,3,0,2.5623,3,2.19,9.0,5983,33858.0,4
5,44,6,16,0,4,1,3,0,4.6536,4,2.77,19.7,5983,33858.0,4
14,44,6,16,0,4,1,3,0,4.416,4,3.45,5.86,5983,33858.0,4
19,44,6,16,0,4,1,3,0,2.457,3,1.82,8.15,5983,33858.0,4
5,44,6,16,0,4,1,3,0,0.9135,3,0.87,11.3,5983,33858.0,4
2,44,6,16,0,7,0,1,0,4.6698,3,3.62,17.7,5983,33858.0,4
20,44,6,16,0,7,0,1,0,1.4596,4,0.89,15.2,5983,33858.0,4
17,44,6,16,0,7,0,1,0,3.4848,4,2.64,5.42,5983,33858.0,4
2,44,6,16,0,7,0,1,0,0.7314,3,0.53,11.8,5983,33858.0,4
19,44,6,16,0,7,0,1,0,2.3865,3,2.15,15.0,5983,33858.0,4
5,44,6,16,0,7,0,1,0,3.5156,4,1.87,11.1,5983,33858.0,4
12,44,6,16,0,0,2,4,0,4.0986,3,2.97,13.1,5983,33858.0,4
17,44,6,16,0,0,2,4,0,3.6249,3,2.81,8.69,5983,33858.0,4
17,44,6,16,0,0,2,4,0,4.9452,4,3.17,18.1,5983,33858.0,4
2,44,6,16,0,0,2,4,0,4.0984,4,2.18,7.81,5983,33858.0,4
3,44,6,16,0,0,2,4,0,2.79,3,1.86,7.85,5983,33858.0,4
17,44,6,16,0,0,2,4,0,3.2256,3,2.56,14.0,5983,33858.0,4
17,44,6,16,0,0,2,4,0,2.5384,2,3.34,18.8,5983,33858.0,4
13,44,6,16,0,0,2,4,0,0.8736,4,0.52,11.3,5983,33858.0,4
20,44,6,16,0,6,0,3,0,2.3944,2,2.92,12.6,5983,33858.0,4
19,44,6,16,0,6,0,3,0,2.8728,4,1.71,7.63,5983,33858.0,4
12,44,6,16,0,6,0,3,0,1.8228,3,1.24,19.5,5983,33858.0,4
1,44,6,16,0,6,0,3,0,1.4212,2,1.87,10.0,5983,33858.0,4
5,44,6,16,0,6,0,3,0,1.107,3,0.9,12.0,5983,33858.0,4
9,44,6,16,0,6,0,3,0,3.4281,3,2.93,9.69,5983,33858.0,4
20,44,6,16,0,4,0,2,0,4.2924,3,2.92,12.6,5983,33858.0,4
2,44,6,16,0,4,0,2,0,3.0174,3,2.14,13.8,5983,33858.0,4
13,44,6,16,0,4,0,2,0,5.32,4,2.66,6.5,5983,33858.0,4
9,44,6,16,0,4,0,2,0,1.4112,3,1.47,10.3,5983,33858.0,4
19,44,6,16,0,4,0,2,0,4.0131,3,2.73,8.69,5983,33858.0,4
1,44,6,16,0,4,0,2,0,1.2192,3,1.27,16.1,5983,33858.0,4
14,44,6,16,0,4,0,2,0,2.5992,3,2.28,8.63,5983,33858.0,4
19,44,6,16,0,4,0,2,0,1.7834,2,2.41,8.19,5983,33858.0,4
3,44,6,16,0,4,0,2,0,2.208,3,1.6,7.57,5983,33858.0,4
14,44,6,16,0,4,0,2,0,2.3667,3,1.61,11.6,5983,33858.0,4
19,44,6,16,0,6,0,1,0,6.192,4,3.44,14.2,5983,33858.0,4
1,44,6,16,0,6,0,1,0,2.574,4,1.65,14.3,5983,33858.0,4
2,44,6,16,0,6,0,1,0,3.5752,4,2.18,7.81,5983,33858.0,4
3,44,6,16,0,6,0,1,0,3.1488,4,2.46,18.3,5983,33858.0,4
17,44,6,16,0,6,0,1,0,2.064,4,1.2,6.26,5983,33858.0,4
3,44,6,16,0,6,0,1,0,1.8056,4,1.22,13.1,5983,33858.0,4
